query_id,query_size,query_num_token,num_result,duration,preproc_duration,num_set_read,num_list_read,num_byte_read,max_set_size_read,max_list_size_read,max_counter_size,max_ignore_size,actions,results,benefit_cost,lsh_duration,lsh_precision
578019,43,43,10,235,1,20,42,0,248,18645,4105,4106,,s1599769o42s994318o42s740765o41s2100214o41s1800753o41s2617057o41s618318o40s2614927o40s796274o39s1977467o39,,0,0
588065,13,10,10,174,0,0,10,0,0,96162,0,1,,s587433o6s584753o6s584231o6s588064o5s594303o5s585594o5s585241o4s590039o4s1808826o4s584228o4,,0,0
902520,26,26,10,125,1,16,26,0,188,53585,527,17,,s2230855o24s902521o24s635309o24s1546491o22s650181o21s1002443o21s979480o21s1733865o20s2626269o20s1799544o20,,0,0
1243676,17,17,10,191,1,0,13,0,0,96162,0,1,,s305088o14s1332453o3s78468o3s1166940o3s1330410o3s1535529o3s1174591o3s2194409o2s1826780o2s709180o2,,0,0
809438,7,2,10,171,1,0,2,0,0,96162,0,1,,s776497o2s1557304o1s1484761o1s2213389o1s2290279o1s2631801o1s2146806o1s573236o1s1599466o1s1515354o1,,0,0
924670,6,6,10,89,1,0,6,0,0,53585,0,1,,s994318o6s1671970o6s1800724o6s1442945o6s825529o6s925531o6s1458209o6s783634o6s1800753o6s1491587o6,,0,0
924847,5,4,10,180,1,0,4,0,0,96162,0,1,,s1103942o2s2595166o2s659583o2s2595164o2s878937o2s2421010o2s1320514o2s1173010o2s660004o2s2421009o2,,0,0
1033406,15,15,10,259,1,0,15,0,0,96162,0,1,,s981920o10s980472o10s2498323o9s981918o9s981912o8s1981667o8s1624485o7s1631214o7s1453455o7s1624503o6,,0,0
1173582,11,11,10,176,1,0,11,0,0,96162,0,1,,s2127935o11s1946772o11s1950128o11s1954521o11s1946358o11s1954032o11s1955784o11s1173585o10s2127934o10s1950560o10,,0,0
890196,13,13,10,217,0,0,13,0,0,96162,0,1,,s270061o12s768271o7s133483o7s529834o7s2541284o7s1213105o6s497644o6s616896o6s969168o6s803994o6,,0,0
1013270,12,12,10,166,1,0,12,0,0,96162,0,1,,s1064595o7s1005159o7s1789032o6s1919296o6s1797891o6s1423504o6s1633222o6s1797914o6s1947051o6s1919310o6,,0,0
1465359,10,10,10,168,1,0,7,0,0,96162,0,1,,s1157010o10s1600292o6s1380855o4s1464466o3s1380857o3s1528402o3s1472885o3s1380856o2s1382870o2s1472884o2,,0,0
1471785,9,9,10,123,1,0,9,0,0,53585,0,1,,s2420363o7s2421024o7s2429340o7s2663781o7s2428018o7s2420352o7s2420359o7s2421040o7s2421049o7s2428011o7,,0,0
1542015,7,7,10,152,1,0,3,0,0,96162,0,1,,s158200o6s2045979o1s1768116o1s603170o1s1297555o1s2014554o1s2192086o1s1844065o1s1650786o1s1007420o1,,0,0
1516181,7,7,10,154,1,0,7,0,0,96162,0,1,,s1508148o3s1516171o3s204147o3s1508147o3s1508142o3s204143o3s2323399o2s2289716o2s1489986o2s2200063o2,,0,0
589686,40,34,10,156,1,2,28,0,401,96162,50,3,,s584826o33s584228o15s594303o15s584231o15s584753o14s587433o14s585241o12s590032o12s585893o12s585594o10,,0,0
1543659,9,9,10,114,1,0,9,0,0,53585,0,1,,s1543651o9s1544136o9s1543664o9s1543677o9s1543672o9s1543272o8s1544125o8s1543289o8s1544148o8s1543298o8,,0,0
1484952,16,16,10,154,0,0,16,0,0,53585,0,1,,s2176523o16s691379o16s1307459o16s2356520o16s1312045o16s1189882o16s1054955o16s1592496o16s812916o16s212810o16,,0,0
797851,14,14,10,179,0,0,14,0,0,53585,0,1,,s2007893o14s1207740o13s226159o13s1214379o12s1339094o12s2007913o12s363581o12s292408o12s2606806o12s212810o12,,0,0
756831,6,6,10,158,0,0,6,0,0,53585,0,1,,s2087743o6s994318o6s664852o6s1800751o6s1458209o6s2488633o6s2363343o6s1483002o6s2083593o6s2553731o6,,0,0
1080550,11,11,10,97,0,0,11,0,0,53585,0,1,,s1080521o11s1080520o11s1080547o11s1080549o11s1080522o10s2193466o10s1080523o9s1210956o9s1080524o9s2034801o8,,0,0
1541953,6,6,10,109,1,0,6,0,0,53585,0,1,,s1541943o6s1544148o6s1543659o6s1542015o6s1544136o6s1543260o6s1543284o6s1543651o6s1542407o6s1543683o6,,0,0
1465359,10,10,10,187,0,0,10,0,0,53585,0,1,,s923601o10s2352078o10s994318o10s1672460o10s1276880o10s1157010o10s1208563o10s767351o9s1442990o9s2610217o9,,0,0
1471783,9,9,10,184,1,0,9,0,0,96162,0,1,,s236793o8s1307577o3s931465o3s1635778o3s1797205o3s647335o2s236779o2s495755o2s461728o2s569554o2,,0,0
1540680,5,1,10,169,1,0,1,0,0,96162,0,1,,s1639752o1s1789605o1s1797299o1s1193890o1s1566256o1s1915381o1s2064348o1s2192107o1s1464065o1s1221471o1,,0,0
592237,40,40,10,288,1,42,40,0,321,53585,1981,184,,s2100214o40s2614927o40s571664o39s2553731o39s740765o39s1800753o39s2691244o39s618318o39s593762o39s1805785o39,,0,0
776497,9,9,10,212,1,0,9,0,0,53585,0,1,,s1561174o9s1276880o9s1458209o9s1800727o9s1800753o9s2210118o9s2157564o9s2684888o8s2351327o8s1563433o8,,0,0
949637,11,11,10,353,1,0,11,0,0,53585,0,1,,s2565928o11s898660o11s1782667o11s2241171o11s1194759o11s2094373o11s994526o11s2007898o11s1262761o11s1197325o11,,0,0
949816,11,11,10,252,1,0,11,0,0,53585,0,1,,s2007894o11s1785723o11s1145835o11s798965o11s2204755o11s1530663o11s1292317o11s2561039o11s2647672o11s1199286o11,,0,0
1080521,20,19,10,191,1,0,18,0,0,96162,0,1,,s1080522o15s1080547o11s1080520o10s1080527o10s1080529o9s1080550o9s1080524o9s1080549o8s1080531o7s1080528o7,,0,0
873338,10,6,10,94,1,0,6,0,0,53585,0,1,,s1908330o6s1826455o3s727128o3s1053983o2s928739o2s1132859o2s1017661o2s878814o2s1188045o2s2626127o1,,0,0
587353,11,11,10,207,1,0,11,0,0,96162,0,1,,s949383o10s35312o9s123052o9s1046473o9s1198931o9s413092o8s339454o8s35310o7s872206o7s675703o7,,0,0
1487443,5,5,10,132,1,0,5,0,0,53585,0,1,,s1346063o5s1696140o5s982753o5s1992826o5s996621o5s1549569o5s2258715o5s966211o5s2114600o5s1445864o5,,0,0
1307573,9,9,10,183,1,0,9,0,0,96162,0,1,,s461722o8s1471779o6s316971o5s1002247o5s236787o5s1636136o4s75625o4s1150080o3s1797208o3s394408o2,,0,0
1080520,11,11,10,190,1,0,11,0,0,96162,0,1,,s1080521o10s1080550o10s1080549o8s1080522o8s1080547o7s1080523o7s1080524o7s1080527o6s1080529o5s1080528o5,,0,0
878685,13,13,10,215,1,0,13,0,0,53585,0,1,,s1838527o13s994318o13s1218414o13s2210118o13s686513o13s1276880o13s1464935o13s1945277o13s2132230o12s2083593o12,,0,0
577177,20,20,10,207,1,0,20,0,0,96162,0,1,,s581268o20s580914o15s581762o15s584413o13s577401o13s581359o13s577170o12s577320o12s586008o11s583738o11,,0,0
1086462,24,23,10,280,1,2,23,0,269,96162,3168,3,,s1555780o8s814589o7s2588903o6s531222o6s1898677o6s1086460o6s611893o5s664852o5s472186o5s497644o5,,0,0
577652,14,14,10,163,1,0,14,0,0,53585,0,1,,s585522o14s586008o14s583680o14s584413o14s994318o13s1041499o13s2695785o13s581268o13s580914o13s2553731o13,,0,0
1307572,9,9,10,118,1,0,9,0,0,53585,0,1,,s2428015o8s2420364o8s2421049o8s2420368o8s2421040o8s2428019o8s2420352o8s814589o8s2420363o8s2428011o8,,0,0
911003,16,16,10,154,1,0,16,0,0,53585,0,1,,s911002o15s2433644o14s1639475o14s911012o14s2570883o14s1552816o14s1553791o13s1552820o13s1552807o13s1638998o13,,0,0
1417928,8,1,10,186,1,0,1,0,0,96162,0,1,,s2062803o1s834697o1s855632o1s1009410o1s1160589o1s1437161o1s1556110o1s2133641o1s2341115o1s1567075o1,,0,0
809435,7,1,10,165,0,0,1,0,0,96162,0,1,,s1145392o1s1786603o1s1803233o1s2051982o1s2578130o1s547597o1s1533548o1s1568380o1s1613642o1s667464o1,,0,0
910659,16,16,10,170,1,0,3,0,0,96162,0,1,,s248960o15s1909515o1s666848o1s2326449o1s2488680o1s2589683o1s1964793o1s1177658o1s1814960o1s1260478o1,,0,0
583905,37,29,10,175,1,8,22,0,968,96162,10611,9,,s2695586o16s583913o16s582653o10s582750o9s583932o9s2695532o9s2695943o8s580691o7s2696511o7s577562o7,,0,0
776494,7,7,10,147,1,0,7,0,0,53585,0,1,,s1800750o7s1276880o7s1134581o7s1133509o7s1132975o7s777279o7s1134319o7s1133146o7s1561174o7s1800753o7,,0,0
1531114,7,4,10,143,0,0,3,0,0,96162,0,1,,s1606106o3s1605948o3s1559961o3s777276o2s2375243o1s1222543o1s1536293o1s1818868o1s1316192o1s1271655o1,,0,0
1471786,9,9,10,127,0,0,9,0,0,96162,0,1,,s236796o8s1797212o4s1636128o4s1307580o3s858687o2s75634o2s1150087o2s394416o2s461731o2s967318o2,,0,0
1542407,7,7,10,97,1,0,7,0,0,53585,0,1,,s1544148o7s1543677o7s1544141o7s1544396o7s1541961o7s1544125o7s1543272o7s1543664o7s1543683o7s1543672o7,,0,0
911083,29,29,10,153,1,3,29,0,22,53585,4811,4,,s911082o28s911009o22s1472317o22s1552811o20s1553783o20s1554701o20s1552807o20s1552865o20s1552709o20s911000o19,,0,0
1471774,9,9,10,115,0,0,9,0,0,53585,0,1,,s2428015o8s2421032o8s2420364o8s2420360o8s2420352o8s2441470o8s2421024o8s2421040o8s2441464o8s2421652o8,,0,0
580691,41,41,10,283,1,17,41,0,216,53585,3719,232,,s994318o41s740765o40s2614927o39s618318o39s2100214o38s2617057o38s1800753o38s1599769o38s1489789o38s1074764o37,,0,0
909424,31,31,10,144,1,0,5,0,0,96162,0,1,,s284204o30s909715o2s909392o2s2653029o1s1173082o1s1292023o1s1051340o1s1521855o1s2062055o1s2126812o1,,0,0
1460015,53,52,10,196,1,18,52,0,135,53585,381,152,,s1459937o41s1162840o32s594091o30s1582235o30s1826489o30s2594566o29s1101369o29s1006152o29s1103063o29s2630015o29,,0,0
780852,49,47,10,235,1,10,44,0,551,78907,1255,11,,s2191794o16s2204008o16s912318o12s916303o12s1296944o11s667596o11s683092o11s1051046o10s798326o10s1412671o10,,0,0
1542411,7,7,10,98,1,0,7,0,0,53585,0,1,,s1470665o7s1544812o7s939707o7s1544425o7s2696013o7s2645514o7s1542498o7s1542790o7s1542783o7s652875o7,,0,0
872988,13,13,10,245,1,0,13,0,0,53585,0,1,,s1945277o13s873571o13s1464935o13s686513o13s2210118o13s1218414o13s1838527o13s994318o13s2132230o13s1774485o13,,0,0
590716,24,21,10,247,1,0,16,0,0,96162,0,1,,s590715o16s675263o8s1127439o8s681189o8s690660o8s2077586o8s1704636o8s590296o8s895754o8s2419862o8,,0,0
1438365,6,6,10,204,1,0,6,0,0,96162,0,1,,s874995o3s876489o3s874964o3s875779o3s876491o3s874979o3s875786o3s875788o3s875773o3s874986o3,,0,0
1531117,7,1,10,197,1,0,1,0,0,96162,0,1,,s1226334o1s2028001o1s2367915o1s571329o1s740856o1s863025o1s1534851o1s1563086o1s1950030o1s791501o1,,0,0
583932,43,43,10,279,1,11,43,0,354,53585,7218,13979,,s2695532o41s571048o40s740765o40s2648820o39s1805785o39s994318o39s1599769o39s1074764o39s2455969o39s2614927o38,,0,0
1388281,10,10,10,160,0,0,10,0,0,53585,0,1,,s820718o9s815245o9s740765o9s877828o9s1938568o9s2354935o9s1483002o9s1780288o9s820717o9s1591134o9,,0,0
594303,50,44,10,186,1,3,41,0,1123,96162,40,4,,s585241o29s585594o27s584231o25s587433o21s584753o19s584228o18s586373o18s589686o15s584826o14s590715o12,,0,0
602025,8,8,10,123,0,0,8,0,0,53585,0,1,,s1412161o8s2362920o8s974368o8s1412558o8s589390o8s2330527o8s1307408o8s1232889o8s589511o8s808240o8,,0,0
1173591,11,11,10,274,1,0,11,0,0,53585,0,1,,s1768591o11s609155o11s23986o10s9280o10s252199o10s456451o10s24215o10s24241o10s680804o10s2440275o10,,0,0
950724,11,11,10,169,1,0,11,0,0,96162,0,1,,s1946379o11s1954031o11s1950187o11s1950128o11s1954032o10s1946807o10s1346161o10s2127935o10s950729o10s1946772o10,,0,0
1541570,5,1,10,173,0,0,1,0,0,96162,0,1,,s641634o1s2018914o1s2146109o1s2151908o1s2212749o1s817088o1s1791245o1s1826693o1s817087o1s2413006o1,,0,0
586374,15,9,10,172,1,0,9,0,0,96162,0,1,,s590716o7s590715o6s585594o5s745831o3s781357o3s1755293o3s2535067o3s1327271o3s929768o3s662131o3,,0,0
1059541,106,65,10,182,2,11,61,0,974,96162,134,12,,s459040o14s212262o6s1421170o6s877550o5s1899062o4s2011065o4s72314o4s494297o3s1674715o3s1674704o3,,0,0
949817,11,11,10,168,1,0,11,0,0,96162,0,1,,s1174070o11s2127935o11s1950128o11s1954031o11s949807o11s429011o10s1950187o10s1954522o10s949818o10s949815o10,,0,0
583680,44,37,10,129,1,2,34,0,325,96162,46,3,,s577470o24s583738o23s581762o21s584413o20s585522o19s577495o18s577401o17s586008o17s581359o16s577320o12,,0,0
1388281,10,9,10,152,1,0,3,0,0,96162,0,1,,s28457o8s2550728o1s1470148o1s625871o1s791089o1s1469230o1s1721396o1s1524108o1s1605297o1s1533478o1,,0,0
949812,11,11,10,293,0,0,11,0,0,53585,0,1,,s1100029o11s639397o11s1765865o11s1226466o11s2213953o11s1132823o11s1067680o11s695717o11s212810o11s1083747o11,,0,0
1120417,5,5,10,119,0,0,5,0,0,53585,0,1,,s1890703o4s1751347o4s1978307o4s1658328o4s593034o4s2622379o4s2646206o4s1425345o4s1257112o4s2301871o3,,0,0
580470,36,36,10,243,1,5,25,0,18,53585,11079,6,,s2617057o33s2470498o29s1905076o24s884700o23s1905075o22s571664o20s2261500o18s1391138o17s1097797o13s822136o12,,0,0
1150074,9,9,10,332,1,0,9,0,0,96162,0,1,,s467754o8s667622o8s350212o8s392882o8s2592475o8s1016603o8s77791o8s516682o8s1247963o8s1333414o8,,0,0
590716,24,24,10,242,1,10,24,0,54,53585,18202,478,,s1950559o24s1762738o24s2614927o24s796274o24s1561879o24s1365104o24s2331631o24s590715o24s2100214o24s594303o24,,0,0
1385866,7,7,10,175,1,0,7,0,0,53585,0,1,,s599062o7s1261270o7s2532993o7s2291864o7s2538643o7s2320717o7s758388o7s1595407o7s1954438o7s1595496o7,,0,0
814980,5,5,10,173,0,0,5,0,0,53585,0,1,,s2161591o5s683639o5s2158457o5s1766829o5s2074266o5s589522o5s1135915o5s2360261o5s2648203o5s2353188o5,,0,0
776494,7,2,10,166,1,0,2,0,0,96162,0,1,,s777275o2s1407705o1s846689o1s2438543o1s356739o1s836117o1s2008921o1s1225677o1s599286o1s1429980o1,,0,0
1173584,11,11,10,177,1,0,11,0,0,96162,0,1,,s1955784o11s1950128o11s2127936o11s1946358o11s1946772o11s1955785o11s1950560o11s1954521o11s1954033o10s1954031o10,,0,0
1541525,5,1,10,154,0,0,1,0,0,96162,0,1,,s2178586o1s1442107o1s2104132o1s2697590o1s1979427o1s2206772o1s1082432o1s1505297o1s1512926o1s574794o1,,0,0
1168912,16,16,10,185,1,0,16,0,0,53585,0,1,,s918471o16s821633o15s406404o15s1866538o15s1095013o15s1602995o15s1016347o14s1636796o14s591494o14s1735928o14,,0,0
624743,13,12,10,184,1,0,12,0,0,96162,0,1,,s624735o3s624731o3s1530101o3s117019o3s1029329o3s1508691o3s1661689o3s1737755o2s1737683o2s2198691o2,,0,0
1483455,5,5,10,98,0,0,5,0,0,53585,0,1,,s1478928o5s2191794o5s780329o5s1296944o5s2204008o5s2058200o4s1055808o4s998668o4s1483456o4s1087363o4,,0,0
1542877,7,7,10,101,1,0,7,0,0,53585,0,1,,s1543284o7s1543256o7s1543664o7s1543651o7s1543277o7s1543260o7s1544125o7s1543289o7s1544396o7s1544153o7,,0,0
1080522,18,18,10,155,1,0,18,0,0,96162,0,1,,s1080521o15s1080547o13s1080527o12s1080529o11s1080524o11s1080549o9s1080531o9s1080523o8s1080528o8s1080520o8,,0,0
1541971,8,8,10,162,0,0,3,0,0,96162,0,1,,s158191o7s2043118o1s1847156o1s1007945o1s1209745o1s1470537o1s2669378o1s813212o1s1645122o1s1011347o1,,0,0
1543272,11,11,10,146,0,0,3,0,0,96162,0,1,,s390984o10s1951666o1s1008839o1s2040940o1s2311357o1s813486o1s2029552o1s1461745o1s1184587o1s1587038o1,,0,0
1158801,21,21,10,92,1,0,21,0,0,53585,0,1,,s1305182o19s635309o19s2230855o19s902520o19s1733865o18s2248608o18s979480o18s1546491o18s1910642o18s1258376o18,,0,0
955006,11,10,10,171,0,0,10,0,0,96162,0,1,,s893993o5s460342o5s1422963o5s1099083o5s922606o5s976384o4s1319565o4s159973o4s929644o4s460339o4,,0,0
825479,53,53,10,152,1,10,49,0,260,96162,611,11,,s212624o49s563637o11s1403686o9s1824900o9s457107o8s401406o7s258660o7s869327o6s1490484o6s239222o6,,0,0
577562,43,43,10,241,1,10,42,0,216,18645,4967,4968,,s994318o43s1599769o42s2617057o40s2100214o40s740765o40s618318o39s1800753o39s1671970o39s1074764o38s796274o38,,0,0
581268,32,27,10,158,1,1,27,0,62,96162,86,2,,s577177o20s581762o19s580914o19s581359o17s577170o14s584413o14s577320o13s577401o13s580718o12s583680o11,,0,0
1543651,9,9,10,119,0,0,9,0,0,53585,0,1,,s1543672o9s1543659o9s1544136o9s1543664o9s1543677o9s1544125o8s1543683o8s1543263o8s996621o8s1543289o8,,0,0
1535529,17,17,10,160,1,0,16,0,0,96162,0,1,,s1332453o10s102377o8s78468o8s2215783o5s2423744o4s1342900o4s1346457o4s1898247o4s2667989o4s1546199o4,,0,0
1123959,18,12,10,150,1,0,12,0,0,96162,0,1,,s1123958o6s1531629o5s961395o4s1558096o4s435639o4s229036o4s1308598o3s1123961o3s143110o3s2142649o2,,0,0
949810,11,11,10,253,0,0,11,0,0,53585,0,1,,s2048334o11s1205261o11s1420985o11s1603545o11s707859o11s1448696o11s2007893o11s2635295o11s630393o11s1676535o11,,0,0
924670,6,6,10,138,1,0,6,0,0,96162,0,1,,s300745o5s282754o5s785025o5s1177462o4s808519o4s1166148o4s1311397o4s396302o4s1311398o4s1846452o4,,0,0
777279,9,9,10,164,1,0,9,0,0,53585,0,1,,s1276882o9s2553731o9s913139o9s1276880o9s1134581o8s1800727o8s1561174o8s1133509o8s1800751o8s571666o8,,0,0
1307575,5,5,10,96,0,0,5,0,0,53585,0,1,,s1211747o5s1179991o5s1150082o5s2247862o5s1613532o5s814589o5s1002243o5s2232417o4s908700o4s1787365o4,,0,0
624731,10,10,10,106,1,0,10,0,0,53585,0,1,,s2617057o9s665510o9s1599769o8s2101832o7s758388o7s2361490o7s2210118o6s803356o6s571048o6s1442945o6,,0,0
988301,8,4,10,172,0,0,4,0,0,96162,0,1,,s1452078o4s1164338o4s675703o4s2319183o4s726844o4s2252424o4s900378o3s2194226o3s1003369o3s306149o3,,0,0
873338,10,8,10,175,1,0,8,0,0,96162,0,1,,s1037130o3s151094o3s2096559o3s1510945o3s1256714o3s1238701o3s2632235o2s1058033o2s1998563o2s1994591o2,,0,0
583913,34,30,10,182,1,0,18,0,0,96162,0,1,,s2695586o29s583905o16s2695532o14s583932o14s597601o6s1491143o5s584588o5s1495358o5s1691966o4s662068o4,,0,0
1544125,10,10,10,113,0,0,10,0,0,53585,0,1,,s1544148o10s1544136o10s1543272o9s1544444o9s1543683o9s1544141o9s1543677o9s1543289o9s1544409o9s1544153o9,,0,0
1541521,5,5,10,104,0,0,5,0,0,53585,0,1,,s1541189o5s1541200o5s1541055o5s1541125o5s1541164o5s1541216o5s1541246o5s928403o4s1059612o4s1544409o4,,0,0
591942,41,41,10,249,1,28,41,0,359,53585,2563,219,,s740765o40s2553731o40s571664o40s1074764o40s1599769o40s2617057o40s1142173o39s2083585o39s1800753o39s618318o39,,0,0
586373,39,39,10,274,1,39,39,0,274,53585,2537,223,,s1977467o39s593762o39s2617057o38s740765o38s2100214o38s2553731o38s716960o38s1699626o38s2614927o38s1599769o38,,0,0
1307567,5,5,10,131,1,0,5,0,0,53585,0,1,,s1002255o5s1531412o5s1150089o5s1538648o5s2576395o4s1618474o4s1307582o4s1307578o4s1745655o4s2421034o4,,0,0
827645,14,14,10,94,1,0,14,0,0,53585,0,1,,s1591547o9s916303o9s1773254o9s1765875o9s2173231o8s1261359o7s1472060o7s1422877o7s943267o6s904721o6,,0,0
599083,20,20,10,100,1,0,12,0,0,53585,0,1,,s729198o18s982254o17s942649o17s2008152o17s604605o9s2436826o7s687576o7s916303o5s943266o5s885660o5,,0,0
1020888,10,10,10,154,1,0,10,0,0,96162,0,1,,s1012127o9s2511848o6s1623990o6s1572558o6s1828781o6s1453818o5s2249411o5s1624001o5s1674021o5s1617337o5,,0,0
1080525,7,7,10,170,1,0,7,0,0,96162,0,1,,s1080524o7s1080523o7s1080527o7s1080549o7s1080531o6s1080529o6s1080528o6s1080526o6s1080522o6s1080532o5,,0,0
1443235,100,100,10,265,2,15,100,0,1535,53585,466,922,,s1555780o78s2541284o64s820487o60s954079o48s2135570o43s2047433o41s2251442o40s624002o39s2087880o39s1390502o38,,0,0
1471783,9,9,10,110,0,0,9,0,0,53585,0,1,,s2634521o7s2421042o7s2428018o7s2428013o7s2420359o7s2421034o7s2420370o7s2420362o7s1263910o7s2663784o7,,0,0
1341977,12,12,10,185,1,0,12,0,0,96162,0,1,,s437462o10s1064010o9s1082788o9s974212o9s454444o8s492082o8s1815585o8s833918o8s204639o8s1360439o8,,0,0
825529,13,13,10,96,1,0,13,0,0,53585,0,1,,s1599769o12s1452283o9s2567522o9s2566367o9s994318o9s623133o8s2570334o8s1800753o8s2549205o7s1442000o7,,0,0
1484952,16,16,10,176,1,0,16,0,0,96162,0,1,,s1659224o14s1312045o14s124672o13s1799620o7s1998705o7s1998722o7s268353o6s1636251o6s181364o6s6611o6,,0,0
911085,18,18,10,140,1,0,18,0,0,53585,0,1,,s911084o17s1639475o15s2261520o14s1520072o14s2570883o14s1771627o13s2574330o13s2558493o13s1554149o13s2433644o13,,0,0
1080531,7,7,10,95,0,0,7,0,0,53585,0,1,,s1080522o7s1080521o7s1080549o7s1080524o7s1080547o7s1080528o7s1080550o7s1080520o7s1080523o7s2193466o7,,0,0
909717,14,14,10,174,1,0,3,0,0,96162,0,1,,s284338o13s2542042o1s1811031o1s660063o1s734925o1s1261958o1s2682330o1s2299334o1s2466754o1s621296o1,,0,0
1541943,7,6,10,173,1,0,3,0,0,96162,0,1,,s158177o5s2290731o1s1321493o1s640699o1s1131926o1s2003094o1s2350098o1s2423094o1s1304320o1s2528855o1,,0,0
624731,10,10,10,173,1,0,10,0,0,96162,0,1,,s120426o4s975489o4s238138o3s1737755o3s1737750o3s624750o3s1737683o3s1737463o3s1737363o3s1737350o3,,0,0
825346,28,28,10,212,1,1,27,0,32,96162,943,2,,s212627o26s718560o6s1914502o5s148842o5s1512799o5s297096o5s2135581o5s297098o5s122039o5s216295o4,,0,0
925531,11,11,10,168,1,0,11,0,0,96162,0,1,,s408188o10s807560o7s1653665o7s928623o6s2355287o6s1630241o6s774414o6s1423598o6s829026o6s751639o6,,0,0
848799,6,6,10,252,1,0,6,0,0,78907,0,1,,s894473o6s1623881o5s1813476o5s439175o5s2622714o5s1303202o5s1525058o4s1889405o4s1445286o4s2103743o4,,0,0
1388213,7,1,10,113,1,0,1,0,0,96162,0,1,,s1038262o1s1235517o1s2066329o1s2119087o1s2173007o1s2229191o1s2149555o1s831187o1s1014883o1s841093o1,,0,0
1543298,8,8,10,162,1,0,3,0,0,96162,0,1,,s391001o7s755948o1s1193023o1s1767926o1s594667o1s625413o1s1165020o1s1461958o1s698487o1s1673642o1,,0,0
797391,11,11,10,138,1,0,10,0,0,96162,0,1,,s357300o10s603574o6s361976o4s832605o4s832604o4s601216o3s1178151o3s832600o3s601215o3s600932o3,,0,0
1157010,10,10,10,152,1,0,7,0,0,96162,0,1,,s1465359o10s1600292o6s1380855o4s1464466o3s1528402o3s1380857o3s1472885o3s1380856o2s1382870o2s1472886o2,,0,0
954098,5,5,10,89,1,0,5,0,0,53585,0,1,,s1199031o5s966455o5s882655o5s1474407o5s1423754o5s1118970o5s2536313o5s1666550o5s1668722o5s966208o5,,0,0
1307577,9,9,10,149,0,0,9,0,0,96162,0,1,,s461728o8s1797210o3s316977o3s1471783o3s1635784o3s1002250o3s716425o2s394413o2s254916o2s858684o2,,0,0
1025671,11,11,10,111,1,0,11,0,0,53585,0,1,,s752878o11s962323o10s1354094o7s1582036o7s936299o7s656023o7s655866o7s1194766o6s1153899o6s1328355o6,,0,0
786712,21,21,10,197,1,0,21,0,0,96162,0,1,,s949383o18s76664o16s35312o13s35310o13s1046473o12s35308o12s1198931o11s413092o11s675703o10s339454o10,,0,0
910208,22,22,10,105,1,10,22,0,10,53585,7997,11,,s910207o21s1472317o19s1556007o17s2558493o17s1555323o17s1557438o17s1556256o17s1555088o16s1556260o16s1553783o16,,0,0
1041190,6,6,10,156,0,0,6,0,0,96162,0,1,,s1801953o2s1617128o1s2517597o1s2274566o1s2530799o1s2211073o1s2084693o1s612470o1s865153o1s704138o1,,0,0
1307568,9,9,10,149,1,0,9,0,0,96162,0,1,,s461717o8s716417o5s1150075o5s254907o4s858676o4s75620o4s1471774o4s596507o3s394403o3s761547o3,,0,0
577008,24,24,10,125,1,1,22,0,215,96162,110,2,,s580718o24s580914o11s581268o10s594377o10s577170o9s581359o8s577177o8s581762o8s584413o7s577320o7,,0,0
992459,13,13,10,100,1,0,13,0,0,53585,0,1,,s1128979o13s991025o13s1033406o13s1491170o13s1153442o13s1800721o13s1489789o13s1489906o13s1010008o13s1064595o13,,0,0
584754,10,5,10,173,0,0,5,0,0,96162,0,1,,s1464935o4s1478415o3s585501o3s1474335o3s2187920o3s512381o3s585265o3s1384575o3s960608o3s1532879o3,,0,0
911736,19,18,10,149,1,0,3,0,0,96162,0,1,,s245151o17s585514o1s1687653o1s1170902o1s2236649o1s1400908o1s929351o1s1790781o1s298894o1s2278827o1,,0,0
1508142,7,7,10,88,0,0,7,0,0,53585,0,1,,s1508147o5s574287o4s1516181o4s1262198o4s1262353o3s1516171o3s2625376o2s2321384o2s1658801o2s2026911o2,,0,0
1060022,8,7,10,169,0,0,7,0,0,96162,0,1,,s2607197o6s387818o5s1211488o4s305399o4s83930o4s2607247o4s2693210o3s368174o3s1636095o3s305400o3,,0,0
585893,27,27,10,160,1,1,25,0,222,96162,96,2,,s590032o27s586055o13s590039o13s589686o12s584826o12s480566o8s587433o7s585594o6s584228o6s584231o6,,0,0
1077211,12,12,10,158,1,0,4,0,0,96162,0,1,,s362917o11s927388o2s2171185o1s658344o1s661305o1s1105849o1s2629290o1s1127684o1s580425o1s1640905o1,,0,0
1508142,7,7,10,172,1,0,7,0,0,96162,0,1,,s1508147o4s1508143o4s1508148o4s204143o4s1516181o3s204147o3s2222213o3s2215584o2s1724257o2s1173588o2,,0,0
1292605,16,16,10,157,1,0,16,0,0,53585,0,1,,s2303469o12s577571o11s2463055o10s1599769o10s1824760o10s961537o10s1765449o10s2684804o9s994318o9s2210118o9,,0,0
602025,8,8,10,178,1,0,8,0,0,96162,0,1,,s1507310o5s1202025o5s1697942o5s1700032o5s517449o4s414511o4s532952o4s534503o4s355855o4s355856o4,,0,0
1406520,8,1,10,136,1,0,1,0,0,96162,0,1,,s985560o1s1024675o1s1060101o1s1150114o1s1455858o1s1896106o1s1948835o1s2360050o1s2442452o1s887125o1,,0,0
